submission_id,func_code,assignment_id,func_name,description,test,correct,user
1951,"def unique_day(date, possible_birthdays):
    count = 0
    for i in possible_birthdays:
        if date == i[1]:
            count += 1
    return count == 1

def unique_month(month, possible_birthdays):
    count = 0
    for i in possible_birthdays:
        if month == i[0]:
            count += 1
    return count == 1

def contains_unique_day(month, possible_birthdays):
    days = ()
    for i in possible_birthdays:
        if month == i[0]:
            days += (i[1],)
    for i in days:
        if unique_date(i, possible_birthdays):
            return True
        else:
            return False
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1952,"def unique_day(day, possible_birthdays):
    counter = 0
    for i in possible_birthdays:
        if day == i[1]:
            counter = counter + 1
    if counter == 1:
        return True
    else:
        return False

def unique_month(month, possible_birthdays):
    counter = 0
    for i in possible_birthdays:
        if month == i[0]:
            counter = counter + 1
    if counter == 1:
        return True
    else:
        return False

def contains_unique_day(month, possible_birthdays):
    return 
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1953,"def unique_day(date, possible_birthdays):
    count = 0
    for i in possible_birthdays:
        if day == i[1]:
            count += 1
        else:
            continue
    if count == 1:
        return True
    else:
        return False

def unique_month(month, possible_birthdays):
    count = 0
    for i in possible_birthdays:
        if month == i[0]:
            count += 1
        else:
            continue
    if count == 1:
        return True
    else:
        return False

def contains_unique_day(month, possible_birthdays):
    months = ()
    for i in possible_birthdays:
        if i[0] == month:
            months = months + (i,)
        else:
            continue
    for i in months:
        if unique_day(i[1], possible_birthdays) == True:
            return True
        else:
            return False
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1954,"def unique_day(date, possible_birthdays):
    count = 0
    for i in possible_birthdays:
        if date == i[1]:
            count += 1
        else:
            continue
    if count == 1:
        return True
    else:
        return False

def unique_month(month, possible_birthdays):
    count = 0
    for i in possible_birthdays:
        if month == i[0]:
            count += 1
        else:
            continue
    if count == 1:
        return True
    else:
        return False

def contains_unique_day(month, possible_birthdays):
    months = ()
    for i in possible_birthdays:
        if i[0] == month:
            months = months + (i,)
        else:
            continue
    for i in months:
        if unique_day(i[1], possible_birthdays) == True:
            return True
        else:
            return False
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1955,"def unique_day(day, possible_birthdays):
    counter = 0
    for days in range(len(possible_birthdays)):
        if str(day) == possible_birthdays[days][1]:
            counter += 1
    return True if counter == 1 else False

def unique_month(month, possible_birthdays):
    counter = 0
    for mth in range(len(possible_birthdays)):
        if month == possible_birthdays[mth][0]:
            counter += 1
    return True if counter == 1 else False

def contains_unique_day(month, possible_birthdays):
    daystoconsider = ()
    i = 0
    while i < len(possible_birthdays):
        if month == possible_birthdays[i][0]:
            daystoconsider += (possible_birthdays[i][1],)
        i += 1
    monthcontaininguniqueday = ()
    for a in range(len(possible_birthdays)):
        if possible_birthdays[a][1] in daystoconsider:
            monthcontaininguniqueday += (possible_birthdays[a][0],)
    for mth in range(len(monthcontaininguniqueday)):
        if monthcontaininguniqueday[mth] == month:
            return True
            break
        return False
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1956,"def unique_day(day, possible_birthdays):
    count = 0
    for i in possible_birthdays:
        if day in i:
            count += 1
    if count > 1:
        return False
    return True

def unique_month(month, possible_birthdays):
    count = 0
    for i in possible_birthdays:
        if month in i:
            count += 1
    if count > 1:
        return False
    return True

def contains_unique_day(month, possible_birthdays):
    days = ()
    for i in possible_birthdays:
        if month in i:
            days += (i[1],)
    for j in days:
        if unique_day(j, possible_birthdays):
            return True
    return False
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1957,"def unique_day(day, possible_birthdays):
    counter = 0
    for i in possible_birthdays:
        if day == i[1]:
            counter = counter + 1
    if counter == 1:
        return True
    else:
        return False

def unique_month(month, possible_birthdays):
    counter = 0
    for i in possible_birthdays:
        if month == i[0]:
            counter = counter + 1
    if counter == 1:
        return True
    else:
        return False

def contains_unique_day(month, possible_birthdays):
    month_day = ()
    for j in possible_birthdays:
        if j == possible_birthdays[0]:
            month_day = month_day + (j,)
    for t in month_day:
        return unique_day(t[1], month_day)
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1958,"def unique_day(day, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if birthday[1] == day:
            count = count + 1
            if count > 1:
                return False
    return True

def unique_month(month, possible_birthdays):
    count = 0
    for birthday in possible_birthdays:
        if birthday[0] == month:
            count = count + 1
            if count > 1:
                return False
    return True


def contains_unique_day(month, possible_birthdays):
    unique_days = ()
    month_birthdays = ()
    for day in range(0, 32):
        if unique_day(str(day), possible_birthdays) == True:
            unique_days = unique_days + (day,)
    for birthday in possible_birthdays:
        if birthday[0] == month:
            month_birthdays = month_birthdays + (birthday,)
    for dates in month_birthdays:
        if int(dates[1]) in unique_days:
            return True
    else:
        return False
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1959,"def unique_day(day, possible_birthdays):
    counter=0
    for dates in possible_birthdays:
        if day==dates[1]:
            counter=counter+1
        else:
            continue
    if counter>1:
        return False
    else:
        return True 
    

def unique_month(month, possible_birthdays):
    counter=0
    for dates in possible_birthdays:
        if month==dates[0]:
            counter=counter+1
        else:
            continue
    if counter>1:
        return False
    else:
        return True 

def contains_unique_day(month, possible_birthdays):
    
    def month_tuple(month,possible_birthdays):
        new_tuple=()
        for dates in possible_birthdays:
            if month==dates[0]:
                new_tuple=new_tuple+(dates,)
            else:
                continue
        
        return new_tuple
    new_tuple=month_tuple(month,possible_birthdays)
    for dates2 in new_tuple:
        counter=0
        for dates in possible_birthdays:
            if dates2[1]==dates[1]:
                counter=counter+1
            else:
                continue
    if counter>1:
            return False
    else:
            return True
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1960,"def unique_day(date, possible_birthdays):
    count = 0 
    for i in range (len(possible_birthdays)):
        if date == possible_birthdays[i][1]:
            count += 1 
        if count == 1:
            return True
        else: 
            return False 

def unique_month(month, possible_birthdays):
    count = 0 
    for i in range (len(possible_birthdays)):
        if month == possible_birthdays[i][0]:
            count +=  1
        if count == 1:
            return True
        else:
            return False 

def contains_unique_day(month, possible_birthdays):
    return 
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1961,"def unique_day(date, possible_birthdays):
    count = 0 
    for i in range (len(possible_birthdays)):
        if date == possible_birthdays[i][1]:
            count += 1 
        if count == 1:
            return True
        else: 
            return False 

def unique_month(month, possible_birthdays):
    count = 0 
    for i in range (len(possible_birthdays)):
        if month == possible_birthdays[i][0]:
            count +=  1
        if count == 1:
            return True
        else:
            return False 

def contains_unique_day(month, possible_birthdays):
    return 
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1962,"def unique_day(date, possible_birthdays):
    count = 0
    for i in range (len(possible_birthdays)):
        if date == possible_birthdays[i][1]:
            count +=1
    if count == 1:
        return True
    else:
        return False 

def unique_month(month, possible_birthdays):
    count = 0 
    for i in range (len(possible_birthdays)):
        if month == possible_birthdays[i][0]:
            count +=  1
        if count == 1:
            return True
        else:
            return False 

def contains_unique_day(month, possible_birthdays):
    return 
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1963,"def unique_day(date, possible_birthdays):
    count = 0
    for i in range (len(possible_birthdays)):
        if date == possible_birthdays[i][1]:
            count +=1
    if count == 1:
        return True
    else:
        return False 

def unique_month(month, possible_birthdays):
    count = 0
    for i in range (len(possible_birthdays)):
        if month == possible_birthdays[i][0]:
            count +=1
    if count == 1:
        return True
    else:
        return False

def contains_unique_day(month, possible_birthdays):
    return 
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
1964,"def unique_day(date, possible_birthdays):
    count = 0
    for i in range (len(possible_birthdays)):
        if date == possible_birthdays[i][1]:
            count +=1
    if count == 1:
        return True
    else:
        return False 

def unique_month(month, possible_birthdays):
    count = 0
    for i in range (len(possible_birthdays)):
        if month == possible_birthdays[i][0]:
            count +=1
    if count == 1:
        return True
    else:
        return False

def contains_unique_day(month, possible_birthdays):
    if month == ""May"":
        return True
    if month == ""June"":
        return True
    else:
        return False
",2,unique_day-unique_month-contains_unique_day,"Task: Unique dates and months


Implement unique_day, unique_month and contains_unique_day.","

tuple_of_possible_birthdays = (('May', '15'),
                              ('May', '16'),
                              ('May', '19'),
                              ('June', '17'),
                              ('June', '18'),
                              ('July', '14'),
                              ('July', '16'),
                              ('August', '14'),
                              ('August', '15'),
                              ('August', '17'))

assert unique_day(""1"", ((""January"",""1""),(""February"",""1"")))==False and unique_month(""January"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""January"", ((""January"",""1""),(""February"",""1"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""January"",""2"")))==True and contains_unique_day(""January"", ((""January"",""1""),(""February"",""1"")))==False and contains_unique_day(""February"", ((""January"",""10""),(""February"",""1""),(""February"",""10"")))==True and unique_day(""3"", ((""January"",""1""),(""January"",""2"")))==False and unique_month(""March"", ((""January"",""1""),(""February"",""1"")))==False and unique_day(""1"", ((""January"",""1""),(""January"",""2"")))==True and unique_day(""16"", tuple_of_possible_birthdays)==False and unique_day(""17"", tuple_of_possible_birthdays)==False and unique_day(""18"", tuple_of_possible_birthdays)==True and unique_day(""19"", tuple_of_possible_birthdays)==True and unique_month(""May"", tuple_of_possible_birthdays)==False and unique_month(""June"", tuple_of_possible_birthdays)==False and contains_unique_day(""June"", tuple_of_possible_birthdays)==True and contains_unique_day(""July"", tuple_of_possible_birthdays)==False",False,
